Entry,Majority protein IDs,Unique peptides R1,Unique peptides R2,Unique peptides R3,Ratio H/L normalized R1,Ratio H/L normalized R2,Ratio H/L normalized R3,Log2FC,Pvalue,FDR,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q15397,sp|Q15397|PUM3_HUMAN,22,22,26,1.4968,1.3704,1.7496,0.6219307354006153,0.0084330848543562,0.0285692262412885,reviewed,PUM3_HUMAN,Pumilio homolog 3 (HBV X-transactivated gene 5 protein) (HBV XAg-transactivated protein 5) (Minor histocompatibility antigen HA-8) (HLA-HA8),PUM3 cPERP-C KIAA0020 PUF-A XTP5,Homo sapiens (Human),648
Q15417,sp|Q15417|CNN3_HUMAN,7,6,6,2.143,1.8812,1.3731,0.8472753786374905,0.0241069102852027,0.0624646151025024,reviewed,CNN3_HUMAN,"Calponin-3 (Calponin, acidic isoform)",CNN3,Homo sapiens (Human),329
Q15424,sp|Q15424|SAFB1_HUMAN,6,10,9,0.78639,0.78739,0.69822,-0.400999665878561,0.0011995970664805,0.0088503605793674,reviewed,SAFB1_HUMAN,Scaffold attachment factor B1 (SAF-B) (SAF-B1) (HSP27 estrogen response element-TATA box-binding protein) (HSP27 ERE-TATA-binding protein),SAFB HAP HET SAFB1,Homo sapiens (Human),915
Q15545,sp|Q15545|TAF7_HUMAN,2,2,3,0.70319,1.3494,0.52565,-0.2185759349681333,0.6043133995509911,0.6847510192864472,reviewed,TAF7_HUMAN,Transcription initiation factor TFIID subunit 7 (RNA polymerase II TBP-associated factor subunit F) (Transcription initiation factor TFIID 55 kDa subunit) (TAF(II)55) (TAFII-55) (TAFII55),TAF7 TAF2F TAFII55,Homo sapiens (Human),349
Q15637,sp|Q15637|SF01_HUMAN,8,5,5,1.4854,1.1312,0.54519,0.0757790491321258,0.8536402974462521,0.8965771263899149,reviewed,SF01_HUMAN,Splicing factor 1 (Mammalian branch point-binding protein) (BBP) (mBBP) (Transcription factor ZFM1) (Zinc finger gene in MEN1 locus) (Zinc finger protein 162),SF1 ZFM1 ZNF162,Homo sapiens (Human),639
Q15645,sp|Q15645|PCH2_HUMAN,3,2,2,0.88043,0.9032,0.73955,-0.2497193709648657,0.036025795591792,0.0800037734881268,reviewed,PCH2_HUMAN,Pachytene checkpoint protein 2 homolog (Human papillomavirus type 16 E1 protein-binding protein) (16E1-BP) (HPV16 E1 protein-binding protein) (Thyroid hormone receptor interactor 13) (Thyroid receptor-interacting protein 13) (TR-interacting protein 13) (TRIP-13),TRIP13 PCH2,Homo sapiens (Human),432
Q15717,sp|Q15717|ELAV1_HUMAN,3,2,4,0.77324,0.61264,0.92574,-0.3760582435285397,0.0640873433474978,0.1239208158003075,reviewed,ELAV1_HUMAN,ELAV-like protein 1 (Hu-antigen R) (HuR),ELAVL1 HUR,Homo sapiens (Human),326
Q16630,sp|Q16630|CPSF6_HUMAN,2,2,2,0.8918,0.67358,0.58241,-0.4821095598975234,0.0364037923510211,0.0803469120315098,reviewed,CPSF6_HUMAN,Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CPSF 68 kDa subunit) (Cleavage factor Im complex 68 kDa subunit) (CFIm68) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7),CPSF6 CFIM68,Homo sapiens (Human),551
Q1ED39,sp|Q1ED39|KNOP1_HUMAN,34,37,38,1.5513,1.605,1.9241,0.7599795898388718,0.0039789054261576,0.0188264681466775,reviewed,KNOP1_HUMAN,Lysine-rich nucleolar protein 1 (Protein FAM191A) (Testis-specific gene 118 protein),KNOP1 C16orf88 FAM191A TSG118,Homo sapiens (Human),458
Q1KMD3,sp|Q1KMD3|HNRL2_HUMAN,4,3,5,0.46168,0.48556,0.70906,-0.8569984937575105,0.0047258675250872,0.020509647298418,reviewed,HNRL2_HUMAN,Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2) (SAF-A2),HNRNPUL2 HNRPUL2,Homo sapiens (Human),747
Q29RF7,sp|Q29RF7|PDS5A_HUMAN,4,5,2,0.91906,0.85082,0.82987,-0.2065896048141257,0.0077342364848955,0.0276410187222704,reviewed,PDS5A_HUMAN,Sister chromatid cohesion protein PDS5 homolog A (Cell proliferation-inducing gene 54 protein) (Sister chromatid cohesion protein 112) (SCC-112),PDS5A KIAA0648 PDS5 PIG54,Homo sapiens (Human),1337
Q2NL82,sp|Q2NL82|TSR1_HUMAN,10,7,7,1.8655,1.6103,1.1481,0.6241476966277903,0.0614415976080021,0.1207018367210455,reviewed,TSR1_HUMAN,Pre-rRNA-processing protein TSR1 homolog,TSR1 KIAA1401,Homo sapiens (Human),804
Q2TBE0,sp|Q2TBE0|C19L2_HUMAN,9,9,4,1.9293,1.3361,1.4435,0.6504275846183529,0.0354747441354558,0.079186497319465,reviewed,C19L2_HUMAN,CWF19-like protein 2,CWF19L2,Homo sapiens (Human),894
Q3ZCM7,sp|Q3ZCM7|TBB8_HUMAN,2,2,2,1.08,1.1076,0.67409,-0.0680951038787182,0.7586578334479988,0.8138106646356561,reviewed,TBB8_HUMAN,Tubulin beta-8 chain (Tubulin beta 8 class VIII),TUBB8,Homo sapiens (Human),444
Q4G0J3,sp|Q4G0J3|LARP7_HUMAN,16,17,19,1.5651,1.6177,1.5668,0.6628435174980626,4.5730872427561205e-06,0.000505016707781,reviewed,LARP7_HUMAN,La-related protein 7 (La ribonucleoprotein domain family member 7) (hLARP7) (P-TEFb-interaction protein for 7SK stability) (PIP7S),LARP7 HDCMA18P,Homo sapiens (Human),582
Q5C9Z4,sp|Q5C9Z4|NOM1_HUMAN,3,5,4,0.85658,0.73157,0.89364,-0.2735814556703568,0.0243792127033062,0.0625011476254647,reviewed,NOM1_HUMAN,Nucleolar MIF4G domain-containing protein 1 (SGD1 homolog),NOM1 C7orf3,Homo sapiens (Human),860
Q5JTH9,sp|Q5JTH9|RRP12_HUMAN,32,36,34,0.95081,0.89224,0.98708,-0.0840941769757463,0.1097636646937377,0.1808512986517168,reviewed,RRP12_HUMAN,RRP12-like protein,RRP12 KIAA0690,Homo sapiens (Human),1297
Q5QJE6,sp|Q5QJE6|TDIF2_HUMAN,18,22,20,1.1173,1.0226,1.1419,0.1295248198489046,0.061137110129758,0.1204600626889001,reviewed,TDIF2_HUMAN,Deoxynucleotidyltransferase terminal-interacting protein 2 (Estrogen receptor-binding protein) (LPTS-interacting protein 2) (LPTS-RP2) (Terminal deoxynucleotidyltransferase-interacting factor 2) (TdIF2) (TdT-interacting factor 2),DNTTIP2 ERBP TDIF2,Homo sapiens (Human),756
Q5SRE5,sp|Q5SRE5|NU188_HUMAN,7,6,8,0.81621,0.84609,0.78014,-0.2966393787590881,0.0006203567308101,0.006752735561606,reviewed,NU188_HUMAN,Nucleoporin NUP188 (hNup188),NUP188 KIAA0169,Homo sapiens (Human),1749
Q5SSJ5,sp|Q5SSJ5|HP1B3_HUMAN,8,5,10,0.927,0.96685,1.2174,0.0525318244851549,0.704164366544566,0.7753982411038007,reviewed,HP1B3_HUMAN,Heterochromatin protein 1-binding protein 3 (Protein HP1-BP74),HP1BP3,Homo sapiens (Human),553
Q5SY16,sp|Q5SY16|NOL9_HUMAN,7,5,6,0.66452,0.66891,0.78994,-0.4986067160746624,0.0020668530241471,0.0127073185929048,reviewed,NOL9_HUMAN,Polynucleotide 5'-hydroxyl-kinase NOL9 (EC 2.7.1.78) (Nucleolar protein 9),NOL9,Homo sapiens (Human),702
Q5T3I0,sp|Q5T3I0|GPTC4_HUMAN,25,28,28,1.7102,1.6738,1.8399,0.800164779225029,0.000124417495891,0.0027537739090556,reviewed,GPTC4_HUMAN,G patch domain-containing protein 4,GPATCH4 GPATC4,Homo sapiens (Human),446
Q5T5X7,sp|Q5T5X7|BEND3_HUMAN,4,3,2,0.64699,0.61758,0.58269,-0.6995755622232918,3.232586021712409e-05,0.0013284663937959,reviewed,BEND3_HUMAN,BEN domain-containing protein 3,BEND3 KIAA1553,Homo sapiens (Human),828
Q5UIP0,sp|Q5UIP0|RIF1_HUMAN,11,5,8,0.64862,0.70138,0.81351,-0.4715887116382333,0.0045781161780649,0.0204018063237256,reviewed,RIF1_HUMAN,Telomere-associated protein RIF1 (Rap1-interacting factor 1 homolog),RIF1,Homo sapiens (Human),2472
Q5VWN6,sp|Q5VWN6|TASO2_HUMAN,5,4,2,0.61926,0.44504,0.40051,-1.0342489554145822,0.0015557341224229,0.0101275240910668,reviewed,TASO2_HUMAN,Protein TASOR 2,TASOR2 C10orf18 FAM208B KIAA2006,Homo sapiens (Human),2430
Q68D10,sp|Q68D10|SPT2_HUMAN,12,20,22,2.0245,2.0491,1.8971,0.9929375810749832,3.026544225135489e-05,0.0013284663937959,reviewed,SPT2_HUMAN,Protein SPT2 homolog (Protein KU002155) (SPT2 domain-containing protein 1),SPTY2D1,Homo sapiens (Human),685
Q68E01,sp|Q68E01|INT3_HUMAN,3,6,5,0.76282,0.96259,1.0006,-0.1381716462361602,0.2832654650656032,0.3815177866197982,reviewed,INT3_HUMAN,Integrator complex subunit 3 (Int3) (SOSS complex subunit A) (Sensor of single-strand DNA complex subunit A) (SOSS-A) (Sensor of ssDNA subunit A),INTS3 C1orf193 C1orf60,Homo sapiens (Human),1043
Q69YH5,sp|Q69YH5|CDCA2_HUMAN,4,10,7,0.98943,0.69192,0.75085,-0.3027006341335065,0.1059127310503776,0.1775910439834614,reviewed,CDCA2_HUMAN,Cell division cycle-associated protein 2 (Recruits PP1 onto mitotic chromatin at anaphase protein) (Repo-Man),CDCA2,Homo sapiens (Human),1023
Q6IQ49,sp|Q6IQ49|SDE2_HUMAN,7,8,6,1.1854,0.96653,0.49886,-0.1785401186936545,0.5961527093908119,0.677817464101882,reviewed,SDE2_HUMAN,Splicing regulator SDE2 (Replication stress response regulator SDE2),SDE2 C1orf55,Homo sapiens (Human),451
Q6P158,sp|Q6P158|DHX57_HUMAN,7,7,5,1.1863,1.0444,0.79308,0.0113906770471767,0.948341298962606,0.9657954332993408,reviewed,DHX57_HUMAN,Putative ATP-dependent RNA helicase DHX57 (EC 3.6.4.13) (DEAH box protein 57),DHX57,Homo sapiens (Human),1386
Q6P1J9,sp|Q6P1J9|CDC73_HUMAN,21,23,19,1.5154,1.2628,0.86171,0.2789402782305894,0.3251291802822932,0.4287345158465622,reviewed,CDC73_HUMAN,Parafibromin (Cell division cycle protein 73 homolog) (Hyperparathyroidism 2 protein),CDC73 C1orf28 HRPT2,Homo sapiens (Human),531
Q6P1X5,sp|Q6P1X5|TAF2_HUMAN,2,2,2,1.333,1.5864,1.1977,0.4566659898986763,0.0308289511479007,0.0723336521632724,reviewed,TAF2_HUMAN,Transcription initiation factor TFIID subunit 2 (150 kDa cofactor of initiator function) (RNA polymerase II TBP-associated factor subunit B) (TBP-associated factor 150 kDa) (Transcription initiation factor TFIID 150 kDa subunit) (TAF(II)150) (TAFII-150) (TAFII150),TAF2 CIF150 TAF2B,Homo sapiens (Human),1199
Q6P2Q9,sp|Q6P2Q9|PRP8_HUMAN,25,17,26,0.55114,0.51542,0.85287,-0.6442845534533688,0.0281638821088967,0.0687752198860657,reviewed,PRP8_HUMAN,Pre-mRNA-processing-splicing factor 8 (220 kDa U5 snRNP-specific protein) (PRP8 homolog) (Splicing factor Prp8) (p220),PRPF8 PRPC8,Homo sapiens (Human),2335
Q6PCB5,sp|Q6PCB5|RSBNL_HUMAN,4,5,5,1.53,1.5397,1.6006,0.6385527247193676,1.4725647004600013e-05,0.0008888936010049,reviewed,RSBNL_HUMAN,Lysine-specific demethylase RSBN1L (EC 1.14.11.-) (Round spermatid basic protein 1-like protein),RSBN1L,Homo sapiens (Human),846
Q6PD62,sp|Q6PD62|CTR9_HUMAN,6,7,9,1.0763,1.192,1.0152,0.1302719545188591,0.1424094374960287,0.2219715175994439,reviewed,CTR9_HUMAN,RNA polymerase-associated protein CTR9 homolog (SH2 domain-binding protein 1),CTR9 KIAA0155 SH2BP1,Homo sapiens (Human),1173
Q6PII3,sp|Q6PII3|CC174_HUMAN,5,2,2,1.286,0.88752,0.43551,-0.2014489676035864,0.6238722973575243,0.7021206871955866,reviewed,CC174_HUMAN,Coiled-coil domain-containing protein 174,CCDC174 C3orf19,Homo sapiens (Human),467
Q6PJP8,sp|Q6PJP8|DCR1A_HUMAN,4,8,6,1.3262,0.92512,0.67618,-0.0352933299946656,0.904601303413639,0.9414659333333172,reviewed,DCR1A_HUMAN,DNA cross-link repair 1A protein (Beta-lactamase DCLRE1A) (EC 3.5.2.6) (SNM1 homolog A) (hSNM1) (hSNM1A),DCLRE1A KIAA0086 SNM1 SNM1A,Homo sapiens (Human),1040
Q6PJT7,sp|Q6PJT7|ZC3HE_HUMAN,8,12,10,1.0604,0.63307,0.5786,-0.4009552173322708,0.1864186867956294,0.2726580264248701,reviewed,ZC3HE_HUMAN,Zinc finger CCCH domain-containing protein 14 (Mammalian suppressor of tau pathology-2) (MSUT-2) (Renal carcinoma antigen NY-REN-37),ZC3H14,Homo sapiens (Human),736
Q6PK04,sp|Q6PK04|CC137_HUMAN,10,10,9,2.2537,1.9336,2.6738,1.1934773930710727,0.0038706605093562,0.0188264681466775,reviewed,CC137_HUMAN,Coiled-coil domain-containing protein 137,CCDC137 cPERP-B,Homo sapiens (Human),289
Q6PL18,sp|Q6PL18|ATAD2_HUMAN,4,3,5,0.74784,0.88206,1.0945,-0.1390239634318899,0.4141512996887288,0.5045806660427815,reviewed,ATAD2_HUMAN,ATPase family AAA domain-containing protein 2 (EC 3.6.1.-) (AAA nuclear coregulator cancer-associated protein) (ANCCA),ATAD2 L16 PRO2000,Homo sapiens (Human),1390
Q6UB99,sp|Q6UB99|ANR11_HUMAN,4,5,6,1.9282,2.1408,1.7674,0.960116261602634,0.0009429729097529,0.0078724946029405,reviewed,ANR11_HUMAN,Ankyrin repeat domain-containing protein 11 (Ankyrin repeat-containing cofactor 1),ANKRD11 ANCO1,Homo sapiens (Human),2663
Q6UN15,sp|Q6UN15|FIP1_HUMAN,5,7,4,1.5172,1.2534,0.7753,0.241189349802421,0.4491490524968962,0.5393037447702334,reviewed,FIP1_HUMAN,Pre-mRNA 3'-end-processing factor FIP1 (hFip1) (FIP1-like 1 protein) (Factor interacting with PAP) (Rearranged in hypereosinophilia),FIP1L1 FIP1 RHE,Homo sapiens (Human),594
Q6UX04,sp|Q6UX04|CWC27_HUMAN,3,3,3,1.3502,0.91747,0.96264,0.1067101205455006,0.6059797006706404,0.6854693717977943,reviewed,CWC27_HUMAN,Spliceosome-associated protein CWC27 homolog (Antigen NY-CO-10) (Probable inactive peptidyl-prolyl cis-trans isomerase CWC27 homolog) (PPIase CWC27) (Serologically defined colon cancer antigen 10),CWC27 SDCCAG10 UNQ438/PRO871,Homo sapiens (Human),472
Q71F23,sp|Q71F23|CENPU_HUMAN,7,5,7,1.7127,1.6831,1.6893,0.7613136446665411,1.694676473391273e-07,6.406761233345469e-05,reviewed,CENPU_HUMAN,Centromere protein U (CENP-U) (Centromere protein of 50 kDa) (CENP-50) (Interphase centromere complex protein 24) (KSHV latent nuclear antigen-interacting protein 1) (MLF1-interacting protein) (Polo-box-interacting protein 1),CENPU ICEN24 KLIP1 MLF1IP PBIP1,Homo sapiens (Human),418
Q76FK4,sp|Q76FK4|NOL8_HUMAN,18,22,22,0.8631,0.70268,0.7438,-0.3773319811181657,0.0087506946187701,0.0287669465227758,reviewed,NOL8_HUMAN,Nucleolar protein 8 (Nucleolar protein Nop132),NOL8 C9orf34 NOP132,Homo sapiens (Human),1167
Q7KZF4,sp|Q7KZF4|SND1_HUMAN,3,3,3,0.66877,0.54344,0.81932,-0.5623958314356124,0.0155023793258774,0.0453461668386898,reviewed,SND1_HUMAN,Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator),SND1 TDRD11,Homo sapiens (Human),910
Q7L014,sp|Q7L014|DDX46_HUMAN,26,32,21,0.89198,0.8167,0.4802,-0.4547696362664147,0.09955922485358,0.1704548127335042,reviewed,DDX46_HUMAN,Probable ATP-dependent RNA helicase DDX46 (EC 3.6.4.13) (DEAD box protein 46) (PRP5 homolog),DDX46 KIAA0801,Homo sapiens (Human),1031
Q7L0Y3,sp|Q7L0Y3|TM10C_HUMAN,5,5,5,0.65785,0.69668,0.97918,-0.3623372059809553,0.0933459364881847,0.1635401103645241,reviewed,TM10C_HUMAN,tRNA methyltransferase 10 homolog C (HBV pre-S2 trans-regulated protein 2) (Mitochondrial ribonuclease P protein 1) (Mitochondrial RNase P protein 1) (RNA (guanine-9-)-methyltransferase domain-containing protein 1) (Renal carcinoma antigen NY-REN-49) (mRNA methyladenosine-N(1)-methyltransferase) (EC 2.1.1.-) (tRNA (adenine(9)-N(1))-methyltransferase) (EC 2.1.1.218) (tRNA (guanine(9)-N(1))-methyltransferase) (EC 2.1.1.221),TRMT10C MRPP1 RG9MTD1,Homo sapiens (Human),403
Q7L2E3,sp|Q7L2E3|DHX30_HUMAN,19,15,18,0.79152,1.079,0.89841,-0.1156339186412223,0.4105075657455137,0.5010607052482006,reviewed,DHX30_HUMAN,ATP-dependent RNA helicase DHX30 (EC 3.6.4.13) (DEAH box protein 30),DHX30 DDX30 KIAA0890,Homo sapiens (Human),1194
Q7L2H7,sp|Q7L2H7|EIF3M_HUMAN,4,3,3,0.91271,0.87661,0.79259,-0.2165237885410695,0.01729849940007,0.0495094982829591,reviewed,EIF3M_HUMAN,Eukaryotic translation initiation factor 3 subunit M (eIF3m) (Fetal lung protein B5) (hFL-B5) (PCI domain-containing protein 1),EIF3M HFLB5 PCID1 GA17 PNAS-125,Homo sapiens (Human),374
Q7L576,sp|Q7L576|CYFP1_HUMAN,3,2,2,0.86309,0.84532,0.76812,-0.2766424032339575,0.0039160294540534,0.0188264681466775,reviewed,CYFP1_HUMAN,Cytoplasmic FMR1-interacting protein 1 (Specifically Rac1-associated protein 1) (Sra-1) (p140sra-1),CYFIP1 KIAA0068,Homo sapiens (Human),1253
Q7L590,sp|Q7L590|MCM10_HUMAN,14,11,13,1.2116,1.1447,1.1134,0.2098484280124531,0.005669893994097,0.0236780478747195,reviewed,MCM10_HUMAN,Protein MCM10 homolog (HsMCM10),MCM10 PRO2249,Homo sapiens (Human),875
Q7Z6E9,sp|Q7Z6E9|RBBP6_HUMAN,15,17,12,1.4979,1.4084,0.96573,0.3681276297538404,0.1519929758140351,0.2343826902556451,reviewed,RBBP6_HUMAN,E3 ubiquitin-protein ligase RBBP6 (EC 2.3.2.27) (Proliferation potential-related protein) (Protein P2P-R) (RING-type E3 ubiquitin transferase RBBP6) (Retinoblastoma-binding Q protein 1) (RBQ-1) (Retinoblastoma-binding protein 6) (p53-associated cellular protein of testis),RBBP6 P2PR PACT RBQ1 My038,Homo sapiens (Human),1792
Q86U06,sp|Q86U06|RBM23_HUMAN,5,2,2,1.4503,1.006,0.50088,-0.0207404394733219,0.9609898935981184,0.972709282544437,reviewed,RBM23_HUMAN,Probable RNA-binding protein 23 (CAPER beta) (CAPERbeta) (RNA-binding motif protein 23) (RNA-binding region-containing protein 4) (Splicing factor SF2),RBM23 RNPC4 PP239,Homo sapiens (Human),439
Q86V81,sp|Q86V81|THOC4_HUMAN,4,6,8,1.8749,1.4803,1.6127,0.727673632789715,0.0048108159344258,0.0207427388341478,reviewed,THOC4_HUMAN,THO complex subunit 4 (Tho4) (Ally of AML-1 and LEF-1) (Aly/REF export factor) (Transcriptional coactivator Aly/REF) (bZIP-enhancing factor BEF),ALYREF ALY BEF THOC4,Homo sapiens (Human),257
Q86VP6,sp|Q86VP6|CAND1_HUMAN,33,33,35,0.97182,0.97536,0.86244,-0.094587481017807,0.1620285983366134,0.2467591497603471,reviewed,CAND1_HUMAN,Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1),CAND1 KIAA0829 TIP120 TIP120A,Homo sapiens (Human),1230
Q86X53,sp|Q86X53|ERIC1_HUMAN,6,3,3,1.867,1.3178,0.70508,0.3747631490725103,0.4266728885167581,0.5160488123408514,reviewed,ERIC1_HUMAN,Glutamate-rich protein 1,ERICH1 HSPC319,Homo sapiens (Human),443
Q86XP3,sp|Q86XP3|DDX42_HUMAN,15,11,8,1.2153,0.87181,0.76083,-0.0750437485932084,0.7297797279097495,0.7917871557713623,reviewed,DDX42_HUMAN,ATP-dependent RNA helicase DDX42 (EC 3.6.4.13) (DEAD box protein 42) (RNA helicase-like protein) (RHELP) (RNA helicase-related protein) (RNAHP) (SF3b DEAD box protein) (Splicing factor 3B-associated 125 kDa protein) (SF3b125),DDX42,Homo sapiens (Human),938
Q8IWI9,sp|Q8IWI9|MGAP_HUMAN,17,19,16,0.72526,0.61036,0.73407,-0.5355478049553309,0.0014704832314616,0.0098626350069753,reviewed,MGAP_HUMAN,MAX gene-associated protein (MAX dimerization protein 5),MGA KIAA0518 MAD5,Homo sapiens (Human),3065
Q8IWS0,sp|Q8IWS0|PHF6_HUMAN,4,5,6,1.1736,1.1861,1.1372,0.2211140395046677,0.0003504372927655,0.004653807247927,reviewed,PHF6_HUMAN,PHD finger protein 6 (PHD-like zinc finger protein),PHF6 CENP-31 KIAA1823,Homo sapiens (Human),365
Q8IWX8,sp|Q8IWX8|CHERP_HUMAN,4,7,7,0.93471,0.82009,0.56412,-0.3715094511529789,0.1069290163688737,0.1785336097193242,reviewed,CHERP_HUMAN,Calcium homeostasis endoplasmic reticulum protein (ERPROT 213-21) (SR-related CTD-associated factor 6),CHERP DAN26 SCAF6,Homo sapiens (Human),916
Q8IX01,sp|Q8IX01|SUGP2_HUMAN,18,21,16,0.501,0.60549,0.65864,-0.7651880603132553,0.0008848214074591,0.0078615995185277,reviewed,SUGP2_HUMAN,"SURP and G-patch domain-containing protein 2 (Arginine/serine-rich-splicing factor 14) (Splicing factor, arginine/serine-rich 14)",SUGP2 KIAA0365 SFRS14,Homo sapiens (Human),1082
Q8IXQ4,sp|Q8IXQ4|GPAM1_HUMAN,4,5,5,2.2014,1.8003,1.5436,0.8863030113889333,0.0113994299238585,0.0350426919881576,reviewed,GPAM1_HUMAN,GPALPP motifs-containing protein 1 (Lipopolysaccharide-specific response protein 7),GPALPP1 KIAA1704 LSR7 AD029,Homo sapiens (Human),340
Q8IY37,sp|Q8IY37|DHX37_HUMAN,11,11,8,1.0824,0.86826,1.1583,0.0514695543068498,0.697248182666433,0.771026798003613,reviewed,DHX37_HUMAN,Probable ATP-dependent RNA helicase DHX37 (EC 3.6.4.13) (DEAH box protein 37),DHX37 DDX37 KIAA1517,Homo sapiens (Human),1157
Q8IY81,sp|Q8IY81|SPB1_HUMAN,26,26,25,1.2952,1.1978,1.3652,0.3629654305169378,0.0041455875872952,0.0189839321238899,reviewed,SPB1_HUMAN,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 (EC 2.1.1.-) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3),FTSJ3 SB92,Homo sapiens (Human),847
Q8N0T1,sp|Q8N0T1|RBIS_HUMAN,4,4,5,2.1053,1.758,1.9841,0.9628327836483034,0.0007357738102864,0.0072807045095723,reviewed,RBIS_HUMAN,Ribosomal biogenesis factor,RBIS C8orf59,Homo sapiens (Human),100
Q8N1F7,sp|Q8N1F7|NUP93_HUMAN,11,7,10,0.7735,0.76007,0.81911,-0.3506573951220523,0.0002696524137917,0.0041728579441827,reviewed,NUP93_HUMAN,Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93),NUP93 KIAA0095,Homo sapiens (Human),819
Q8N1G2,sp|Q8N1G2|CMTR1_HUMAN,24,27,21,0.8989,0.63119,0.38016,-0.6512010403878923,0.0723446393213814,0.1338073551793796,reviewed,CMTR1_HUMAN,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap methyltransferase 1) (Cap1 2'O-ribose methyltransferase 1) (MTr1) (hMTr1) (FtsJ methyltransferase domain-containing protein 2) (Interferon-stimulated gene 95 kDa protein) (ISG95),CMTR1 FTSJD2 KIAA0082 MTR1,Homo sapiens (Human),835
Q8N3Z6,sp|Q8N3Z6|ZCHC7_HUMAN,2,3,3,1.5937,1.7862,1.5015,0.7023324756307552,0.0017101162886466,0.0107657686419333,reviewed,ZCHC7_HUMAN,Zinc finger CCHC domain-containing protein 7 (TRAMP-like complex RNA-binding factor ZCCHC7),ZCCHC7 HSPC086,Homo sapiens (Human),543
Q8N5C6,sp|Q8N5C6|SRBD1_HUMAN,4,6,2,0.82552,0.77697,0.98851,-0.2114534852031488,0.1000932918108217,0.1708533310087033,reviewed,SRBD1_HUMAN,S1 RNA-binding domain-containing protein 1,SRBD1,Homo sapiens (Human),995
Q8N5F7,sp|Q8N5F7|NKAP_HUMAN,3,6,5,1.177,1.386,1.5765,0.4644940179494382,0.0301477016480428,0.0718805230859399,reviewed,NKAP_HUMAN,NF-kappa-B-activating protein,NKAP,Homo sapiens (Human),415
Q8N684,sp|Q8N684|CPSF7_HUMAN,3,3,2,0.72256,0.80851,0.74126,-0.4007901347202472,0.0007456143172453,0.0072807045095723,reviewed,CPSF7_HUMAN,Cleavage and polyadenylation specificity factor subunit 7 (Cleavage and polyadenylation specificity factor 59 kDa subunit) (CPSF 59 kDa subunit) (Cleavage factor Im complex 59 kDa subunit) (CFIm59) (Pre-mRNA cleavage factor Im 59 kDa subunit),CPSF7,Homo sapiens (Human),471
Q8N6N3,sp|Q8N6N3|CA052_HUMAN,5,6,5,2.2339,1.4545,1.6234,0.8242383266037139,0.0312206009755029,0.0729946445342744,reviewed,CA052_HUMAN,UPF0690 protein C1orf52 (BCL10-associated gene protein),C1orf52 BAG GM117,Homo sapiens (Human),182
Q8N9T8,sp|Q8N9T8|KRI1_HUMAN,8,10,8,1.0159,0.8458,0.75451,-0.1974841518580559,0.1701832209177408,0.2556598612881899,reviewed,KRI1_HUMAN,Protein KRI1 homolog,KRI1,Homo sapiens (Human),703
Q8NC51,sp|Q8NC51|SERB1_HUMAN,10,9,9,1.7685,1.2739,0.79084,0.3536018276991146,0.3807793282020186,0.4852926562881772,reviewed,SERB1_HUMAN,SERPINE1 mRNA-binding protein 1 (PAI1 RNA-binding protein 1) (PAI-RBP1) (Plasminogen activator inhibitor 1 RNA-binding protein),SERBP1 PAIRBP1 CGI-55,Homo sapiens (Human),408
Q8ND82,sp|Q8ND82|Z280C_HUMAN,6,10,7,1.3616,1.3353,1.4772,0.4765026632111687,0.000851152066031,0.0078495134978422,reviewed,Z280C_HUMAN,Zinc finger protein 280C (Suppressor of hairy wing homolog 3) (Zinc finger protein 633),ZNF280C SUHW3 ZNF633,Homo sapiens (Human),737
