Entry,sgBCL2_R1,sgBCL2_R2,sgBCL2_R3,sgCtrl_R1,sgCtrl_R2,sgCtrl_R3,sgBCL2_PDS_R1,sgBCL2_PDS_R2,sgBCL2_PDS_R3,sgCtrl_PDS_R1,sgCtrl_PDS_R2,sgCtrl_PDS_R3,sgBCL2_Mean,sgCtrl_Mean,sgBCL2_PDS_Mean,sgCtrl_PDS_Mean,Log2FC,Pvalue,FDR,Log2FC_PDS,Pvalue_PDS,FDR_PDS,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q15031,21.0961265563965,20.8797950744629,21.6540336608887,25.2749767303467,22.3073024749756,22.5380115509033,24.7337608337402,21.1729335784912,21.5685024261475,20.2260322570801,23.0509243011475,19.4778919219971,21.20998509724937,23.3734302520752,22.491732279459637,20.918282826741564,-2.1634451548258298,0.09201273757266817,0.9742140838941091,1.573449452718073,0.37195447766495476,0.7036062715682534,reviewed,SYLM_HUMAN,"Leucine--tRNA ligase, mitochondrial (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)",LARS2 KIAA0028,Homo sapiens (Human),903
Q15050,28.5277576446533,27.7895488739014,26.7770595550537,29.5536212921143,28.2847156524658,26.3611850738525,28.1555709838867,27.7581176757813,30.7926559448242,28.4153842926025,28.4629497528076,27.6039943695068,27.698122024536133,28.066507339477536,28.902114868164066,28.160776138305636,-0.3683853149414027,0.7451789374458901,0.9742140838941091,0.7413387298584304,0.49647612556456816,0.7264353761229786,reviewed,RRS1_HUMAN,Ribosome biogenesis regulatory protein homolog,RRS1 KIAA0112 RRR,Homo sapiens (Human),365
Q15054,21.543083190918,20.6354484558105,20.8436260223389,21.7841205596924,21.2719039916992,20.3995475769043,19.8373203277588,20.8931655883789,23.1217708587646,22.0093021392822,21.6129398345947,17.9513816833496,21.007385889689132,21.151857376098633,21.2840855916341,20.524541219075502,-0.14447148640950047,0.7821768144967273,0.9742140838941091,0.7595443725585973,0.6624754249827107,0.8019494938297475,reviewed,DPOD3_HUMAN,DNA polymerase delta subunit 3 (DNA polymerase delta subunit C) (DNA polymerase delta subunit p66) (DNA polymerase delta subunit p68),POLD3 KIAA0039,Homo sapiens (Human),466
Q15056,25.7440662384033,25.3031272888184,26.1134662628174,19.8340892791748,22.6265926361084,25.7311744689941,25.4008026123047,25.9247894287109,21.7786617279053,19.7799758911133,24.7795658111572,18.4252376556396,25.72021993001303,22.7306187947591,24.3680845896403,20.9949264526367,2.989601135253931,0.15702474910853548,0.9742140838941091,3.3731581370035997,0.2214038902544666,0.7036062715682534,reviewed,IF4H_HUMAN,Eukaryotic translation initiation factor 4H (eIF-4H) (Williams-Beuren syndrome chromosomal region 1 protein),EIF4H KIAA0038 WBSCR1 WSCR1,Homo sapiens (Human),248
Q15061,24.9803276062012,22.3604373931885,22.3831100463867,25.3238868713379,25.0147819519043,24.1565341949463,24.3778247833252,24.0442695617676,25.1094856262207,20.3803081512451,25.4330081939697,21.6714172363281,23.24129168192547,24.831734339396167,24.510526657104503,22.49491119384763,-1.590442657470696,0.16487418801725082,0.9742140838941091,2.0156154632568715,0.2627792737068094,0.7036062715682534,reviewed,WDR43_HUMAN,WD repeat-containing protein 43 (U3 small nucleolar RNA-associated protein 5 homolog),WDR43 KIAA0007 UTP5,Homo sapiens (Human),677
Q15084,21.7979888916016,20.8020210266113,19.4609832763672,24.632007598877,21.8234806060791,19.3660755157471,21.3318367004395,21.2967910766602,25.1642284393311,23.7895488739014,22.7994651794434,19.2784004211426,20.686997731526702,21.9405212402344,22.597618738810265,21.95580482482913,-1.2535235087076977,0.49344863414901824,0.9742140838941091,0.6418139139811352,0.7495294561441959,0.859795428277141,reviewed,PDIA6_HUMAN,Protein disulfide-isomerase A6 (EC 5.3.4.1) (Endoplasmic reticulum protein 5) (ER protein 5) (ERp5) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7),PDIA6 ERP5 P5 TXNDC7,Homo sapiens (Human),440
Q15170,22.1794967651367,21.0156326293945,19.5536594390869,21.0886116027832,21.6275615692139,21.0492630004883,20.6627521514893,21.1456928253174,21.0336856842041,19.6889820098877,21.3910007476807,19.3861103057861,20.916262944539366,21.255145390828464,20.9473768870036,20.155364354451503,-0.338882446289098,0.6871826239289274,0.9742140838941091,0.7920125325520964,0.2840974395677554,0.7036062715682534,reviewed,TCAL1_HUMAN,Transcription elongation factor A protein-like 1 (TCEA-like protein 1) (Nuclear phosphoprotein p21/SIIR) (Transcription elongation factor S-II protein-like 1),TCEAL1 SIIR,Homo sapiens (Human),159
Q15185,25.2749767303467,25.2855968475342,22.6562194824219,25.6152648925781,23.6540336608887,24.8623065948486,24.9933452606201,24.8043975830078,25.2785263061523,24.1094856262207,24.9088478088379,22.1825294494629,24.405597686767603,24.710535049438466,25.025423049926733,23.733620961507167,-0.3049373626708629,0.7848821206813961,0.9742140838941091,1.2918020884195656,0.19063800286742008,0.7036062715682534,reviewed,TEBP_HUMAN,Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23),PTGES3 P23 TEBP,Homo sapiens (Human),160
Q15233,31.5844135284424,31.4284229278564,29.1675834655762,31.7211017608643,30.9814167022705,30.4919013977051,31.4774990081787,30.6881256103516,32.1573791503906,31.092700958252,31.3141918182373,28.6696605682373,30.726806640625,31.064806620279967,31.441001256306965,30.35885111490887,-0.33799997965496686,0.71396245590135,0.9742140838941091,1.0821501413980954,0.31710712363527566,0.7036062715682534,reviewed,NONO_HUMAN,"Non-POU domain-containing octamer-binding protein (NonO protein) (54 kDa nuclear RNA- and DNA-binding protein) (p54(nrb)) (p54nrb) (55 kDa nuclear protein) (NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)",NONO NRB54,Homo sapiens (Human),471
Q15269,23.904260635376,22.8987369537354,20.1995582580566,25.8834362030029,22.3698616027832,21.5731143951416,23.0542411804199,21.7674922943115,24.0019588470459,22.7097778320313,22.8876247406006,22.5285034179688,22.33418528238933,23.275470733642567,22.941230773925767,22.708635330200234,-0.9412854512532363,0.6143560097753324,0.9742140838941091,0.23259544372553265,0.7407247162945666,0.852871822873744,reviewed,PWP2_HUMAN,Periodic tryptophan protein 2 homolog,PWP2 PWP2H,Homo sapiens (Human),919
Q15365,30.8755493164063,30.54811668396,28.6764030456543,31.2076930999756,30.1483135223389,30.0083847045898,30.8003902435303,29.4452953338623,31.1114768981934,29.4803905487061,30.2647247314453,28.7389240264893,30.033356348673532,30.454797108968098,30.452387491861998,29.494679768880232,-0.42144076029456556,0.6188329670328442,0.9742140838941091,0.9577077229817661,0.22897077982173503,0.7036062715682534,reviewed,PCBP1_HUMAN,Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1) (hnRNP E1) (Nucleic acid-binding protein SUB2.3),PCBP1,Homo sapiens (Human),356
Q15366,29.8652591705322,29.5462779998779,28.4393634796143,31.0736751556396,29.2307758331299,29.0374774932861,30.1361389160156,28.7517471313477,30.5754241943359,30.1114768981934,29.3724384307861,29.8813953399658,29.283633550008133,29.78064282735187,29.82110341389973,29.788436889648434,-0.4970092773437358,0.5584507481806444,0.9742140838941091,0.032666524251297346,0.9585924434578899,0.9776373264404968,reviewed,PCBP2_HUMAN,Poly(rC)-binding protein 2 (Alpha-CP2) (Heterogeneous nuclear ribonucleoprotein E2) (hnRNP E2),PCBP2,Homo sapiens (Human),365
Q15393,27.632007598877,26.8623065948486,24.2961406707764,27.8019332885742,26.8740825653076,26.2802963256836,26.9649925231934,26.0934562683105,25.9202537536621,26.9759635925293,26.8263854980469,23.2272911071777,26.263484954834,26.985437393188466,26.326234181722,25.676546732584637,-0.7219524383544673,0.5479320226016784,0.9742140838941091,0.6496874491373639,0.6352073499487128,0.7904802577139536,reviewed,SF3B3_HUMAN,Splicing factor 3B subunit 3 (Pre-mRNA-splicing factor SF3b 130 kDa subunit) (SF3b130) (STAF130) (Spliceosome-associated protein 130) (SAP 130),SF3B3 KIAA0017 SAP130,Homo sapiens (Human),1217
Q15397,28.2353496551514,28.332447052002,26.9759635925293,29.4373798370361,28.2076930999756,27.1213932037354,29.2467174530029,27.6180686950684,29.3578338623047,28.2714195251465,27.931568145752,25.9998092651367,27.847920099894235,28.255488713582366,28.740873336792003,27.400932312011733,-0.4075686136881309,0.6368447220043196,0.9742140838941091,1.3399410247802699,0.2122752262068933,0.7036062715682534,reviewed,PUM3_HUMAN,Pumilio homolog 3 (HBV X-transactivated gene 5 protein) (HBV XAg-transactivated protein 5) (Minor histocompatibility antigen HA-8) (HLA-HA8),PUM3 cPERP-C KIAA0020 PUF-A XTP5,Homo sapiens (Human),648
Q15417,24.052583694458,23.2389965057373,24.4425296783447,23.5521545410156,20.8733444213867,24.8480453491211,23.3511066436768,23.4922828674316,22.5568389892578,23.2169704437256,21.000072479248,17.9435062408447,23.911369959513333,23.09118143717447,23.133409500122067,20.7201830546061,0.8201885223388636,0.5391347762062725,0.9742140838941091,2.413226445515967,0.19591201839243014,0.7036062715682534,reviewed,CNN3_HUMAN,"Calponin-3 (Calponin, acidic isoform)",CNN3,Homo sapiens (Human),329
Q15424,30.6713485717773,30.1842346191406,27.2714195251465,30.1483135223389,30.0216808319092,29.4274234771729,29.9677429199219,29.2935123443604,30.6198196411133,29.4393634796143,30.0083847045898,27.3827800750732,29.375667572021467,29.865805943807004,29.960358301798532,28.9435094197591,-0.49013837178553743,0.6747266150913733,0.9742140838941091,1.016848882039433,0.31441529595904666,0.7036062715682534,reviewed,SAFB1_HUMAN,Scaffold attachment factor B1 (SAF-B) (SAF-B1) (HSP27 estrogen response element-TATA box-binding protein) (HSP27 ERE-TATA-binding protein),SAFB HAP HET SAFB1,Homo sapiens (Human),915
Q15527,21.7139778137207,21.1642284393311,19.192195892334,20.9530487060547,20.7055644989014,20.8034114837646,20.8346061706543,20.1825294494629,21.6496562957764,20.0558967590332,20.924337387085,17.1139183044434,20.690134048461932,20.82067489624023,20.888930638631198,19.364717483520533,-0.130540847778299,0.8734385856950764,0.9744879240508083,1.5242131551106652,0.28254763036634967,0.7036062715682534,reviewed,SURF2_HUMAN,Surfeit locus protein 2 (Surf-2),SURF2,Homo sapiens (Human),256
Q15545,24.7233829498291,24.5580081939697,22.4014549255371,21.375617980957,24.4040565490723,20.6540565490723,20.7627048492432,23.1378993988037,23.034200668335,19.4917907714844,24.4922828674316,21.4873847961426,23.894282023111966,22.144577026367198,22.31160163879397,21.823819478352863,1.749704996744768,0.27088350482347523,0.9742140838941091,0.4877821604411068,0.7818484435125264,0.8736456178228343,reviewed,TAF7_HUMAN,Transcription initiation factor TFIID subunit 7 (RNA polymerase II TBP-associated factor subunit F) (Transcription initiation factor TFIID 55 kDa subunit) (TAF(II)55) (TAFII-55) (TAFII55),TAF7 TAF2F TAFII55,Homo sapiens (Human),349
Q15637,29.7129287719727,29.2192802429199,27.1014938354492,29.5277576446533,29.2399082183838,28.9649925231934,29.8770122528076,29.0762271881104,30.1361389160156,28.9649925231934,29.3238868713379,27.5681934356689,28.677900950113933,29.24421946207683,29.6964594523112,28.6190242767334,-0.5663185119628977,0.526489230777432,0.9742140838941091,1.0774351755778007,0.15896771538028526,0.7036062715682534,reviewed,SF01_HUMAN,Splicing factor 1 (Mammalian branch point-binding protein) (BBP) (mBBP) (Transcription factor ZFM1) (Zinc finger gene in MEN1 locus) (Zinc finger protein 162),SF1 ZFM1 ZNF162,Homo sapiens (Human),639
Q15717,28.1458873748779,26.9202537536621,26.7389240264893,28.508996963501,27.508996963501,26.0731639862061,27.5754241943359,26.5225296020508,29.3765830993652,27.1114768981934,28.1936626434326,27.1312408447266,27.268355051676433,27.363719304402704,27.8248456319173,27.478793462117533,-0.09536425272627014,0.9144378747726977,0.9747493766689096,0.3460521697997656,0.7221277722780661,0.8408898066602812,reviewed,ELAV1_HUMAN,ELAV-like protein 1 (Hu-antigen R) (HuR),ELAVL1 HUR,Homo sapiens (Human),326
Q15723,24.6703357696533,20.9963722229004,18.3680534362793,23.9270915985107,21.6916160583496,23.0575504302979,19.6024646759033,20.765588760376,22.1157989501953,20.7445907592773,21.7024269104004,17.8743648529053,21.344920476277665,22.892086029052734,20.82795079549153,20.107127507527668,-1.5471655527750698,0.46981588014553877,0.9742140838941091,0.7208232879638636,0.6242047393071279,0.7839572202765774,reviewed,ELF2_HUMAN,ETS-related transcription factor Elf-2 (E74-like factor 2) (New ETS-related factor),ELF2 NERF,Homo sapiens (Human),593
Q15738,21.8642387390137,22.3924827575684,19.6415920257568,24.9933452606201,21.4968223571777,21.2518768310547,21.2244472503662,19.9289054870605,23.5754241943359,22.1364479064941,19.7614994049072,17.5823097229004,21.299437840779635,22.580681482950833,21.5762589772542,19.826752344767232,-1.281243642171198,0.43356774291337496,0.9742140838941091,1.7495066324869661,0.35997397175108026,0.7036062715682534,reviewed,NSDHL_HUMAN,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (EC 1.1.1.170) (Protein H105e3)",NSDHL H105E3,Homo sapiens (Human),373
Q15758,20.6331977844238,22.8778839111328,23.3238868713379,25.581184387207,20.2326526641846,20.6109390258789,22.924337387085,21.3127021789551,25.6180686950684,22.7512359619141,22.8575687408447,22.988151550293,22.2783228556315,22.141592025756836,23.285036087036165,22.8656520843506,0.136730829874665,0.9464747007354192,0.9810952184758015,0.41938400268556464,0.755546026204186,0.865009353839417,reviewed,AAAT_HUMAN,Neutral amino acid transporter B(0) (ATB(0)) (Baboon M7 virus receptor) (RD114/simian type D retrovirus receptor) (Sodium-dependent neutral amino acid transporter type 2) (Solute carrier family 1 member 5),SLC1A5 ASCT2 M7V1 RDR RDRC,Homo sapiens (Human),541
Q15906,21.0149173736572,20.027904510498,22.4576377868652,24.8336429595947,22.9367694854736,20.5598125457764,22.0048789978027,22.9742126464844,22.1769008636475,20.8220329284668,21.388240814209,21.2006015777588,21.166819890340133,22.7767416636149,22.3853308359782,21.136958440144866,-1.6099217732747668,0.32127742561429773,0.9742140838941091,1.2483723958333321,0.02174520942192333,0.7036062715682534,reviewed,VPS72_HUMAN,Vacuolar protein sorting-associated protein 72 homolog (Protein YL-1) (Transcription factor-like 1),VPS72 TCFL1 YL1,Homo sapiens (Human),364
Q16513,21.7845840454102,20.4000873565674,21.632007598877,24.6208686828613,19.7318820953369,20.6794395446777,20.099401473999,18.9810009002686,23.1611557006836,20.0646667480469,20.9845161437988,23.5754241943359,21.272226333618196,21.677396774291964,20.747186024983733,21.541535695393865,-0.40517044067376773,0.8078705391065355,0.9742140838941091,-0.7943496704101314,0.6520504559690696,0.8014920695003618,reviewed,PKN2_HUMAN,Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2),PKN2 PRK2 PRKCL2,Homo sapiens (Human),984
Q16543,21.4891815185547,23.4551296234131,23.8288097381592,26.3118133544922,23.7895488739014,23.5165309906006,20.7559337615967,21.5333023071289,23.4228019714355,20.3238563537598,21.7693519592285,19.1986675262451,22.924373626709002,24.539297739664732,21.9040126800537,20.430625279744465,-1.6149241129557304,0.23229583305984428,0.9742140838941091,1.4733874003092353,0.2465897952802345,0.7036062715682534,reviewed,CDC37_HUMAN,"Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]",CDC37 CDC37A,Homo sapiens (Human),378
Q16594,26.632007598877,25.3443508148193,25.5014247894287,27.2076930999756,26.2820663452148,25.1946029663086,26.931568145752,25.9088478088379,27.1014938354492,25.2785263061523,26.8142108917236,25.2095527648926,25.825927734375,26.228120803832997,26.64730326334637,25.767429987589498,-0.40219306945799715,0.6009419906350846,0.9742140838941091,0.8798732757568715,0.24283302413253566,0.7036062715682534,reviewed,TAF9_HUMAN,Transcription initiation factor TFIID subunit 9 (RNA polymerase II TBP-associated factor subunit G) (STAF31/32) (Transcription initiation factor TFIID 31 kDa subunit) (TAFII-31) (TAFII31) (Transcription initiation factor TFIID 32 kDa subunit) (TAFII-32) (TAFII32),TAF9 TAF2G TAFII31,Homo sapiens (Human),264
Q16629,25.4738273620605,24.4551296234131,21.7994651794434,26.1794967651367,24.3511066436768,22.9387645721436,24.3031272888184,21.3962364196777,26.4830837249756,22.3804702758789,23.967191696167,22.4775371551514,23.909474054972335,24.4897893269857,24.06081581115723,22.941733042399097,-0.5803152720133653,0.7079507050964826,0.9742140838941091,1.1190827687581333,0.5129017075469671,0.7266844353357376,reviewed,SRSF7_HUMAN,"Serine/arginine-rich splicing factor 7 (Splicing factor 9G8) (Splicing factor, arginine/serine-rich 7)",SRSF7 SFRS7,Homo sapiens (Human),238
Q16630,25.6011619567871,25.4551296234131,23.7895488739014,27.0190315246582,24.246265411377,25.1832885742188,25.1565341949463,25.0359058380127,26.6594886779785,18.6576919555664,25.1603870391846,22.9759635925293,24.94861348470053,25.48286183675133,25.6173095703125,22.26468086242677,-0.534248352050799,0.6216088997996572,0.9742140838941091,3.3526287078857315,0.16576930308825838,0.7036062715682534,reviewed,CPSF6_HUMAN,Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CPSF 68 kDa subunit) (Cleavage factor Im complex 68 kDa subunit) (CFIm68) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7),CPSF6 CFIM68,Homo sapiens (Human),551
Q16637,25.5462779998779,25.2926349639893,22.9759635925293,26.0484313964844,24.9890193939209,24.3307399749756,25.4922828674316,24.5983257293701,25.9803276062012,25.3645286560059,25.448844909668,18.7622547149658,24.604958852132167,25.122730255126967,25.3569787343343,23.19187609354657,-0.5177714029948,0.6178094111550534,0.9742140838941091,2.165102640787733,0.39071283363995835,0.7036062715682534,reviewed,SMN_HUMAN,Survival motor neuron protein (Component of gems 1) (Gemin-1),SMN1 SMN SMNT; SMN2 SMNC,Homo sapiens (Human),294
Q16740,23.1110801696777,22.2678527832031,22.3988475799561,25.5897808074951,22.9423484802246,22.7674922943115,20.2461051940918,22.0625,25.9427967071533,22.7491912841797,23.1534461975098,19.3794116973877,22.592593510945633,23.766540527343732,22.75046730041503,21.7606830596924,-1.173947016398099,0.28410892140353816,0.9742140838941091,0.9897842407226278,0.6563641697759597,0.8019482104161081,reviewed,CLPP_HUMAN,"ATP-dependent Clp protease proteolytic subunit, mitochondrial (EC 3.4.21.92) (Endopeptidase Clp)",CLPP,Homo sapiens (Human),277
